"300121","51.820522","9.421918"
"302441","52.16517","9.949321"
"300266","52.14708","9.912158"
"300911","51.953278","9.673288"
"302681","52.032375","9.676599"
"301610","52.104797","9.870109"
"302875","51.60199","9.03413"
"302261","51.972588","9.610185"
"302365","52.054234","9.723317"
"300709","52.04158","9.695541"
"302304","51.574123","9.188731"
"302731","50.510582","8.409596"
"301055","52.05313","9.904802"
"301310","52.031292","9.862426"
"300273","52.018898","9.659552"
"302038","51.651657","9.571057"
"300116","50.482162","8.333417"
"302736","52.06709","9.749269"
"302891","51.45524","9.664837"
"300583","51.958923","9.683719"
"302725","51.701675","9.270035"
"300451","51.969215","9.590387"
"302203","51.94053","9.958955"
"301216","51.96669","9.629133"
"300741","52.16355","9.943607"
"300827","52.16436","9.945239"
"302900","51.03565","8.796108"
"300186","51.994736","9.621996"
"300588","51.90985","9.577857"
"300680","52.155518","9.927463"
"303070","51.64769","9.677373"
"300088","51.969425","9.97178"
"301741","52.12785","9.922795"
"301474","51.77583","9.422873"
"301028","51.95572","9.74557"
"302938","51.870014","9.448202"
"301436","51.98414","9.77507"
"300937","52.027924","9.669633"
"301177","51.499573","9.170872"
"302073","51.985363","9.875373"
"302863","51.981205","9.594925"
"301621","51.976395","9.5892725"
"301779","51.904922","9.810606"
"301033","52.024616","9.660832"
"300062","52.157883","9.932321"
"301922","51.90146","9.493969"
"302418","51.9469","9.933895"
"302896","51.980114","9.588042"
"302641","52.087753","9.87986"
"302249","52.024555","9.668897"
"302776","51.97889","9.86942"
"302138","51.455605","9.674515"
"300489","52.08438","9.952749"
"302987","52.086037","9.789655"
"300184","51.907967","9.513963"
"301485","52.06556","9.747863"
"300004","50.413513","8.301613"
"301341","51.968346","9.648967"
"300673","52.146446","9.95036"
"300100","52.010025","9.689597"
"301491","51.95118","9.559431"
"300392","52.021706","9.655679"
"303075","52.01942","9.655498"
"302942","51.877136","9.985414"
"301074","50.733536","8.51341"
"302142","51.99196","9.603824"
"302130","52.13079","9.876988"
"303114","51.95984","9.97508"
"302330","51.99685","9.970499"
"300982","52.122215","9.9305525"
"300620","52.02157","9.6551695"
"301270","51.6892","9.192416"
"303119","52.030327","9.7789755"
"300227","52.153397","9.947817"
"302739","52.021576","9.656009"
"302949","52.03915","9.965011"
"302137","51.97941","9.972519"
"303063","51.895226","9.825898"
"303038","51.88721","9.984149"
"300658","52.002914","9.71453"
"302533","51.970623","9.579301"
"303110","51.08635","8.802543"
"302054","52.15974","9.948909"
"301800","51.892384","9.64053"
"300401","52.001457","9.630221"
